# T	sdev	V_specific	sdev	sigma=0.5, epsilon=1.0
1.0059e+00	6.2866e-03	1.0875e+00	2.4451e-03
9.9598e-01	3.3670e-03	1.0831e+00	3.3629e-03
9.8605e-01	8.3955e-03	1.0825e+00	4.8163e-04
9.8917e-01	2.9547e-03	1.0800e+00	2.7582e-03
9.8809e-01	2.5483e-03	1.0746e+00	2.9934e-03
9.7179e-01	5.4417e-03	1.0752e+00	2.8410e-03
9.7171e-01	5.7445e-03	1.0745e+00	6.0701e-04
9.6649e-01	1.2061e-02	1.0720e+00	2.3840e-03
9.5222e-01	1.1214e-02	1.0693e+00	2.8157e-04
9.5671e-01	7.7249e-03	1.0692e+00	4.0198e-03
9.5199e-01	8.1778e-03	1.0662e+00	1.9531e-03
9.4784e-01	4.1604e-03	1.0650e+00	1.9532e-03
9.3484e-01	6.8982e-03	1.0661e+00	3.2369e-03
9.3945e-01	6.5339e-03	1.0620e+00	4.2695e-03
9.2410e-01	7.2481e-03	1.0591e+00	1.4549e-03
9.2133e-01	6.6472e-03	1.0584e+00	9.9567e-04
9.1976e-01	8.5345e-03	1.0589e+00	2.3303e-03
9.0892e-01	5.2763e-03	1.0581e+00	2.1473e-03
9.1427e-01	1.7048e-03	1.0569e+00	6.5876e-04
9.0653e-01	6.1100e-03	1.0546e+00	2.5275e-03
8.9818e-01	5.7103e-03	1.0512e+00	5.4238e-04
8.9437e-01	1.9904e-03	1.0514e+00	1.4119e-03
8.8870e-01	6.4991e-03	1.0494e+00	2.7155e-03
8.8773e-01	9.5697e-03	1.0475e+00	1.0825e-03
8.8453e-01	1.1629e-02	1.0466e+00	3.0429e-03
8.6991e-01	1.1245e-02	1.0452e+00	2.0383e-03
8.7190e-01	1.0421e-03	1.0444e+00	1.7483e-03
8.6197e-01	5.1476e-03	1.0387e+00	2.5447e-03
8.5332e-01	7.0790e-03	1.0380e+00	1.0102e-03
8.5125e-01	4.7902e-03	1.0360e+00	3.3258e-03
8.5004e-01	1.0216e-02	1.0370e+00	2.0900e-03
8.4643e-01	4.7289e-03	1.0353e+00	2.4565e-03
8.3515e-01	6.2977e-03	1.0327e+00	1.3039e-03
8.4091e-01	8.9533e-03	1.0326e+00	6.6479e-04
8.2766e-01	1.8554e-03	1.0278e+00	1.4579e-03
8.2723e-01	3.2542e-03	1.0297e+00	1.5705e-03
8.1975e-01	4.5223e-03	1.0272e+00	2.4312e-03
8.1235e-01	4.3641e-03	1.0254e+00	2.1028e-03
8.1338e-01	6.8802e-04	1.0247e+00	4.2947e-03
8.0350e-01	4.8810e-03	1.0212e+00	3.1777e-03
7.9705e-01	6.0276e-03	1.0210e+00	1.7931e-03
7.9282e-01	4.5193e-03	1.0208e+00	2.3277e-03
7.8626e-01	1.8060e-03	1.0184e+00	3.4496e-03
7.8431e-01	1.1894e-03	1.0168e+00	2.8198e-03
7.8037e-01	4.3038e-03	1.0145e+00	1.5079e-03
7.7898e-01	8.3162e-03	1.0130e+00	8.7985e-04
7.6838e-01	4.1207e-03	1.0112e+00	4.8286e-03
7.5842e-01	6.0689e-03	1.0099e+00	1.2788e-03
7.5305e-01	7.9675e-04	1.0099e+00	2.1111e-03
7.5870e-01	3.3543e-03	1.0057e+00	1.1551e-03
7.5072e-01	3.2355e-03	1.0045e+00	2.4867e-03
7.4154e-01	2.4180e-03	1.0064e+00	1.8357e-03
7.3587e-01	1.6166e-03	1.0047e+00	1.7488e-03
7.3597e-01	5.2318e-03	1.0024e+00	2.3362e-03
7.2798e-01	7.4268e-03	1.0004e+00	1.6665e-03
7.2886e-01	1.9455e-03	9.9798e-01	8.4501e-04
7.2236e-01	6.0739e-03	9.9703e-01	2.8702e-03
7.1470e-01	3.7390e-03	9.9545e-01	1.3555e-03
7.0683e-01	3.6027e-03	9.9360e-01	1.5154e-03
7.0404e-01	4.0239e-03	9.9362e-01	3.0470e-03
6.9503e-01	5.7718e-03	9.9357e-01	3.2394e-03
6.9151e-01	3.7968e-03	9.9111e-01	4.5645e-04
6.9248e-01	3.1255e-03	9.9029e-01	2.1031e-03
6.8030e-01	3.9889e-03	9.8875e-01	2.4855e-03
6.7686e-01	2.1465e-03	9.8691e-01	2.1001e-03
6.6957e-01	5.1605e-04	9.8458e-01	1.9429e-03
6.6942e-01	1.1738e-03	9.8250e-01	2.2089e-03
6.6463e-01	4.2993e-03	9.8121e-01	2.8242e-03
6.5763e-01	6.9740e-03	9.8089e-01	2.7485e-03
6.5538e-01	2.8388e-03	9.7945e-01	3.0545e-03
6.4686e-01	4.6333e-03	9.7786e-01	1.6890e-03
6.4678e-01	2.4721e-03	9.7534e-01	2.9148e-03
6.3648e-01	2.5643e-03	9.7559e-01	2.6164e-03
6.3211e-01	3.0865e-03	9.7398e-01	1.0679e-03
6.2654e-01	1.2433e-03	9.7103e-01	2.1716e-03
6.2886e-01	2.0713e-03	9.7112e-01	8.6989e-04
6.1653e-01	6.7282e-03	9.7047e-01	1.9747e-03
6.0631e-01	5.1561e-03	9.6871e-01	1.1401e-03
6.1193e-01	3.9479e-03	9.6729e-01	1.6227e-03
6.0542e-01	3.9208e-03	9.6309e-01	1.3859e-03
5.9822e-01	7.5346e-03	9.6535e-01	1.8316e-03
5.9538e-01	4.5008e-03	9.6245e-01	1.4539e-03
5.9490e-01	2.8665e-03	9.6003e-01	2.7346e-03
5.8292e-01	2.4388e-03	9.6052e-01	7.5030e-04
5.8009e-01	2.8259e-03	9.5895e-01	2.0054e-03
5.7925e-01	2.9777e-03	9.5680e-01	1.9132e-03
5.6893e-01	3.0783e-03	9.5651e-01	1.7158e-03
5.6391e-01	2.8156e-03	9.5261e-01	1.1280e-03
5.5884e-01	5.9617e-03	9.5259e-01	5.4316e-04
5.4954e-01	6.4926e-03	9.4999e-01	1.5084e-03
5.5031e-01	1.5283e-03	9.5021e-01	2.5800e-03
5.4868e-01	5.7473e-03	9.4975e-01	9.4842e-04
5.3810e-01	6.3011e-04	9.4716e-01	2.3494e-03
5.3715e-01	5.0049e-03	9.4596e-01	1.5646e-03
5.3122e-01	3.2026e-03	9.4383e-01	2.3605e-03
5.2233e-01	5.1745e-03	9.4221e-01	1.7434e-03
5.1983e-01	2.8107e-03	9.4145e-01	1.2926e-03
5.1863e-01	3.4487e-03	9.3965e-01	1.5052e-03
5.0984e-01	2.6905e-03	9.3829e-01	1.6855e-03
