# t	msd	sdev	sigma=0.5, epsilon=1.5, T=0.425
1.0000e-02	1.3291e-04	6.1038e-06
2.0000e-02	5.2739e-04	2.4366e-05
3.0000e-02	1.1712e-03	5.4600e-05
4.0000e-02	2.0452e-03	9.6483e-05
5.0000e-02	3.1250e-03	1.4959e-04
6.0000e-02	4.3829e-03	2.1343e-04
7.0000e-02	5.7895e-03	2.8743e-04
8.0000e-02	7.3152e-03	3.7100e-04
9.0000e-02	8.9314e-03	4.6348e-04
1.0000e-01	1.0486e-02	1.7925e-04
2.0000e-01	2.6833e-02	5.9170e-04
3.0000e-01	3.8977e-02	8.7875e-04
4.0000e-01	4.7126e-02	9.5528e-04
5.0000e-01	5.2524e-02	9.8147e-04
6.0000e-01	5.6731e-02	1.1228e-03
7.0000e-01	6.0386e-02	1.4065e-03
8.0000e-01	6.3546e-02	1.7029e-03
9.0000e-01	6.6034e-02	1.8465e-03
1.0000e+00	6.8096e-02	7.8745e-04
2.0000e+00	8.2409e-02	9.5855e-04
3.0000e+00	9.2394e-02	1.3240e-03
4.0000e+00	1.0118e-01	1.2989e-03
5.0000e+00	1.0916e-01	1.3522e-03
6.0000e+00	1.1703e-01	1.5988e-03
7.0000e+00	1.2393e-01	2.1195e-03
8.0000e+00	1.3093e-01	2.3615e-03
9.0000e+00	1.3745e-01	2.4551e-03
1.0000e+01	1.4441e-01	3.3184e-03
2.0000e+01	1.9810e-01	6.5829e-03
3.0000e+01	2.4489e-01	9.5112e-03
4.0000e+01	2.8841e-01	1.3388e-02
5.0000e+01	3.2882e-01	1.6105e-02
6.0000e+01	3.6820e-01	1.9419e-02
7.0000e+01	4.0723e-01	2.2897e-02
8.0000e+01	4.4500e-01	2.7275e-02
9.0000e+01	4.8216e-01	3.0992e-02
1.0000e+02	5.2140e-01	2.2018e-02
2.0000e+02	8.6574e-01	4.3115e-02
3.0000e+02	1.1876e+00	6.4866e-02
4.0000e+02	1.4992e+00	8.8005e-02
5.0000e+02	1.8069e+00	1.1036e-01
6.0000e+02	2.1072e+00	1.3275e-01
7.0000e+02	2.4068e+00	1.5770e-01
8.0000e+02	2.7042e+00	1.8234e-01
9.0000e+02	2.9985e+00	2.0686e-01
1.0000e+03	3.2660e+00	1.0771e-01
2.0000e+03	6.0949e+00	2.1980e-01
3.0000e+03	8.8452e+00	3.4732e-01
4.0000e+03	1.1571e+01	4.8369e-01
5.0000e+03	1.4239e+01	6.2382e-01
6.0000e+03	1.6909e+01	7.5883e-01
7.0000e+03	1.9593e+01	9.0063e-01
8.0000e+03	2.2253e+01	1.0457e+00
9.0000e+03	2.4922e+01	1.1987e+00
1.0000e+04	2.7598e+01	1.3413e+00
1.2000e+04	3.2953e+01	1.5859e+00
1.3000e+04	3.5613e+01	1.7070e+00
1.4000e+04	3.8286e+01	1.8324e+00
1.5000e+04	4.0959e+01	1.9524e+00
1.7000e+04	4.6300e+01	2.1978e+00
1.9000e+04	5.1632e+01	2.4605e+00
2.0000e+04	5.4282e+01	2.5967e+00
2.2000e+04	5.9588e+01	2.8878e+00
2.5000e+04	6.7588e+01	3.2492e+00
2.7000e+04	7.2912e+01	3.4684e+00
3.0000e+04	8.0910e+01	3.8260e+00
3.3000e+04	8.8881e+01	4.1663e+00
3.6000e+04	9.6817e+01	4.4851e+00
3.9000e+04	1.0473e+02	4.7509e+00
4.3000e+04	1.1542e+02	5.2543e+00
4.7000e+04	1.2607e+02	5.8660e+00
5.2000e+04	1.3911e+02	6.4761e+00
5.7000e+04	1.5220e+02	7.0906e+00
6.3000e+04	1.6836e+02	8.1839e+00
6.9000e+04	1.8461e+02	8.8454e+00
7.5000e+04	2.0074e+02	9.7724e+00
8.3000e+04	2.2312e+02	1.2338e+01
9.1000e+04	2.4755e+02	1.5098e+01
9.9000e+04	2.7252e+02	1.6492e+01
