# t	msd	sdev	sigma=0.5, epsilon=1.5, T=0.850
1.0000e-02	2.9366e-04	1.4563e-05
2.0000e-02	1.1661e-03	5.6909e-05
3.0000e-02	2.5952e-03	1.2479e-04
4.0000e-02	4.5470e-03	2.1577e-04
5.0000e-02	6.9799e-03	3.2743e-04
6.0000e-02	9.8475e-03	4.5755e-04
7.0000e-02	1.3102e-02	6.0393e-04
8.0000e-02	1.6696e-02	7.6475e-04
9.0000e-02	2.0583e-02	9.3793e-04
1.0000e-01	2.3722e-02	1.6920e-04
2.0000e-01	7.0141e-02	6.4474e-04
3.0000e-01	1.1998e-01	1.4625e-03
4.0000e-01	1.6848e-01	2.6783e-03
5.0000e-01	2.1365e-01	4.2624e-03
6.0000e-01	2.5516e-01	6.1402e-03
7.0000e-01	2.9366e-01	8.1094e-03
8.0000e-01	3.3019e-01	9.8253e-03
9.0000e-01	3.6564e-01	1.0775e-02
1.0000e+00	3.8923e-01	2.0647e-03
2.0000e+00	7.2333e-01	4.6291e-03
3.0000e+00	1.0394e+00	6.0406e-03
4.0000e+00	1.3542e+00	5.9747e-03
5.0000e+00	1.6590e+00	7.4953e-03
6.0000e+00	1.9650e+00	9.6076e-03
7.0000e+00	2.2653e+00	1.0731e-02
8.0000e+00	2.5630e+00	1.6401e-02
9.0000e+00	2.8643e+00	2.0073e-02
1.0000e+01	3.1815e+00	8.1181e-03
2.0000e+01	6.1519e+00	1.5590e-02
3.0000e+01	9.1076e+00	3.2001e-02
4.0000e+01	1.2057e+01	6.0697e-02
5.0000e+01	1.5009e+01	7.8046e-02
6.0000e+01	1.7955e+01	8.0111e-02
7.0000e+01	2.0911e+01	8.1577e-02
8.0000e+01	2.3869e+01	9.4311e-02
9.0000e+01	2.6813e+01	1.2882e-01
1.0000e+02	2.9505e+01	1.2633e-01
2.0000e+02	5.8508e+01	2.1018e-01
3.0000e+02	8.7559e+01	3.1613e-01
4.0000e+02	1.1654e+02	4.5827e-01
5.0000e+02	1.4561e+02	6.0714e-01
6.0000e+02	1.7482e+02	7.1814e-01
7.0000e+02	2.0399e+02	8.1068e-01
8.0000e+02	2.3315e+02	9.4647e-01
9.0000e+02	2.6224e+02	1.1242e+00
1.0000e+03	2.9140e+02	6.0590e-01
2.0000e+03	5.8230e+02	1.4070e+00
3.0000e+03	8.7153e+02	2.2371e+00
4.0000e+03	1.1616e+03	3.2073e+00
5.0000e+03	1.4514e+03	3.7045e+00
6.0000e+03	1.7424e+03	6.3244e+00
7.0000e+03	2.0330e+03	9.3073e+00
8.0000e+03	2.3220e+03	1.1783e+01
9.0000e+03	2.6121e+03	1.3286e+01
1.0000e+04	2.9019e+03	1.4846e+01
1.2000e+04	3.4832e+03	1.7565e+01
1.3000e+04	3.7732e+03	1.9107e+01
1.4000e+04	4.0626e+03	2.0478e+01
1.5000e+04	4.3505e+03	2.2919e+01
1.7000e+04	4.9302e+03	2.6450e+01
1.9000e+04	5.5126e+03	3.1566e+01
2.0000e+04	5.8031e+03	3.2748e+01
2.2000e+04	6.3853e+03	3.8346e+01
2.5000e+04	7.2557e+03	5.0019e+01
2.7000e+04	7.8365e+03	5.7014e+01
3.0000e+04	8.7204e+03	7.7207e+01
3.3000e+04	9.6055e+03	1.0349e+02
3.6000e+04	1.0490e+04	1.2926e+02
3.9000e+04	1.1381e+04	1.4970e+02
4.3000e+04	1.2569e+04	1.7807e+02
4.7000e+04	1.3756e+04	2.1715e+02
5.2000e+04	1.5249e+04	2.7482e+02
5.7000e+04	1.6748e+04	3.0896e+02
6.3000e+04	1.8562e+04	3.2632e+02
6.9000e+04	2.0411e+04	3.3675e+02
7.5000e+04	2.2253e+04	2.9991e+02
8.3000e+04	2.4747e+04	2.7393e+02
9.1000e+04	2.7176e+04	2.5233e+02
9.9000e+04	2.9657e+04	3.5587e+02
