# t	sisf	sdev	sigma=0.3, epsilon=1.0, T=0.550
1.0000e-02	9.9845e-01	5.0623e-05
2.0000e-02	9.9384e-01	2.0252e-04
3.0000e-02	9.8630e-01	4.5581e-04
4.0000e-02	9.7602e-01	8.0710e-04
5.0000e-02	9.6325e-01	1.2491e-03
6.0000e-02	9.4826e-01	1.7708e-03
7.0000e-02	9.3135e-01	2.3600e-03
8.0000e-02	9.1282e-01	3.0015e-03
9.0000e-02	8.9296e-01	3.6810e-03
1.0000e-01	8.6527e-01	1.3879e-03
2.0000e-01	6.3552e-01	3.6431e-03
3.0000e-01	4.5941e-01	5.0399e-03
4.0000e-01	3.5066e-01	5.2265e-03
5.0000e-01	2.8756e-01	4.4222e-03
6.0000e-01	2.4904e-01	3.2164e-03
7.0000e-01	2.2139e-01	2.2408e-03
8.0000e-01	1.9782e-01	2.9633e-03
9.0000e-01	1.7705e-01	4.8721e-03
1.0000e+00	1.5872e-01	1.5603e-03
2.0000e+00	8.6689e-02	4.7216e-04
3.0000e+00	5.6457e-02	1.0396e-03
4.0000e+00	4.0325e-02	1.1573e-03
5.0000e+00	2.8534e-02	9.8464e-04
6.0000e+00	2.2418e-02	1.0887e-03
7.0000e+00	1.6820e-02	1.2933e-03
8.0000e+00	1.2785e-02	4.3079e-04
9.0000e+00	1.0604e-02	6.7900e-04
1.0000e+01	9.6257e-03	7.2607e-04
2.0000e+01	1.9610e-03	2.1070e-04
3.0000e+01	6.0651e-04	2.3369e-04
4.0000e+01	3.4449e-04	1.1854e-04
5.0000e+01	3.8072e-05	2.2927e-04
6.0000e+01	-6.8551e-05	3.1706e-04
7.0000e+01	6.5579e-05	1.0633e-04
8.0000e+01	6.9827e-05	1.1797e-04
9.0000e+01	2.1199e-04	2.7672e-04
1.0000e+02	1.8995e-05	1.1543e-04
2.0000e+02	-1.9127e-05	1.1260e-04
3.0000e+02	-3.9637e-05	1.4860e-04
4.0000e+02	-1.7950e-05	3.5250e-05
5.0000e+02	-4.5132e-05	3.9828e-05
6.0000e+02	-5.5471e-05	7.9312e-05
7.0000e+02	-3.2373e-05	5.1349e-06
8.0000e+02	-3.5022e-05	5.8604e-05
9.0000e+02	-2.8654e-05	2.0586e-05
1.0000e+03	1.3695e-05	6.1046e-05
2.0000e+03	7.6726e-06	3.8331e-05
3.0000e+03	3.1875e-05	2.5458e-05
4.0000e+03	1.0128e-05	2.0625e-05
5.0000e+03	2.3734e-05	4.4443e-05
6.0000e+03	1.0460e-05	3.2567e-05
7.0000e+03	-1.2139e-05	2.4289e-05
8.0000e+03	-1.6034e-05	1.8326e-05
9.0000e+03	-1.5012e-06	4.8632e-06
1.0000e+04	-1.3731e-05	1.6813e-05
1.2000e+04	7.8791e-06	2.7301e-05
1.3000e+04	8.7525e-06	7.9584e-06
1.4000e+04	1.7821e-05	1.5981e-05
1.5000e+04	-6.2810e-06	1.7232e-05
1.7000e+04	-1.9933e-05	1.1191e-05
1.9000e+04	-6.8931e-06	7.5721e-06
2.0000e+04	-6.3226e-06	6.4658e-06
2.2000e+04	7.8673e-06	1.0199e-05
2.5000e+04	6.3617e-06	4.3374e-07
2.7000e+04	5.7747e-07	9.3783e-06
3.0000e+04	-3.9942e-06	8.5644e-06
3.3000e+04	-2.6478e-06	1.6732e-05
3.6000e+04	3.5722e-06	2.0148e-06
3.9000e+04	2.2280e-06	9.7504e-06
4.3000e+04	6.0066e-06	5.8851e-06
4.7000e+04	-1.3562e-05	1.1612e-05
5.2000e+04	1.9149e-05	1.3271e-05
5.7000e+04	1.9290e-06	1.6473e-05
6.3000e+04	-3.2511e-06	8.0260e-06
6.9000e+04	7.3668e-06	1.5879e-05
7.5000e+04	1.7583e-05	6.2496e-06
8.3000e+04	-6.7366e-06	2.4807e-05
9.1000e+04	6.0191e-06	1.7464e-05
9.9000e+04	-7.8713e-06	1.1588e-05
