# t	softness	N_observations	PDF(S)	sigma=0.8, epsilon=1.5, T=0.350, replica=1
-8.7434e-01	5.6920e+03	1.8816e-01
-8.4380e-01	9.6720e+03	3.1973e-01
-8.1326e-01	1.5669e+04	5.1798e-01
-7.8272e-01	2.3465e+04	7.7570e-01
-7.5218e-01	3.3944e+04	1.1221e+00
-7.2164e-01	4.5919e+04	1.5180e+00
-6.9110e-01	5.9938e+04	1.9814e+00
-6.6056e-01	7.3230e+04	2.4208e+00
-6.3002e-01	8.4751e+04	2.8017e+00
-5.9948e-01	9.1882e+04	3.0374e+00
-5.6894e-01	9.3918e+04	3.1047e+00
-5.3840e-01	9.1272e+04	3.0172e+00
-5.0786e-01	8.3702e+04	2.7670e+00
-4.7732e-01	7.2713e+04	2.4037e+00
-4.4678e-01	5.8850e+04	1.9454e+00
-4.1624e-01	4.5656e+04	1.5093e+00
-3.8570e-01	3.3695e+04	1.1139e+00
-3.5516e-01	2.3414e+04	7.7401e-01
-3.2462e-01	1.5241e+04	5.0383e-01
-2.9408e-01	9.6270e+03	3.1825e-01
-2.6354e-01	5.7580e+03	1.9035e-01
