# t	softness	N_observations	PDF(S)	sigma=1.0, epsilon=1.5, T=0.375, replica=2
-6.9258e-01	5.1020e+03	1.2123e-01
-6.5010e-01	9.1260e+03	2.1685e-01
-6.0761e-01	1.5153e+04	3.6006e-01
-5.6512e-01	2.3551e+04	5.5961e-01
-5.2263e-01	3.4136e+04	8.1113e-01
-4.8014e-01	4.7149e+04	1.1203e+00
-4.3765e-01	6.0587e+04	1.4397e+00
-3.9517e-01	7.4417e+04	1.7683e+00
-3.5268e-01	8.5750e+04	2.0376e+00
-3.1019e-01	9.2518e+04	2.1984e+00
-2.6770e-01	9.4999e+04	2.2573e+00
-2.2521e-01	9.1126e+04	2.1653e+00
-1.8273e-01	8.2620e+04	1.9632e+00
-1.4024e-01	7.1237e+04	1.6927e+00
-9.7749e-02	5.7845e+04	1.3745e+00
-5.5261e-02	4.4818e+04	1.0650e+00
-1.2773e-02	3.2914e+04	7.8209e-01
2.9715e-02	2.3244e+04	5.5232e-01
7.2204e-02	1.5475e+04	3.6771e-01
1.1469e-01	9.8300e+03	2.3358e-01
1.5718e-01	6.0170e+03	1.4297e-01
