# t	msd	sdev	sigma=1.0, epsilon=1.5, T=0.700
1.0000e-02	2.1898e-04	3.5981e-06
2.0000e-02	8.6750e-04	1.4531e-05
3.0000e-02	1.9214e-03	3.2987e-05
4.0000e-02	3.3430e-03	5.9086e-05
5.0000e-02	5.0842e-03	9.2837e-05
6.0000e-02	7.0902e-03	1.3416e-04
7.0000e-02	9.3031e-03	1.8291e-04
8.0000e-02	1.1665e-02	2.3905e-04
9.0000e-02	1.4121e-02	3.0272e-04
1.0000e-01	1.6203e-02	1.2396e-04
2.0000e-01	3.7059e-02	4.5719e-04
3.0000e-01	5.0993e-02	8.2437e-04
4.0000e-01	6.3152e-02	1.0245e-03
5.0000e-01	7.3149e-02	1.0306e-03
6.0000e-01	8.1832e-02	1.0698e-03
7.0000e-01	8.9937e-02	1.2839e-03
8.0000e-01	9.7802e-02	1.6771e-03
9.0000e-01	1.0570e-01	2.2193e-03
1.0000e+00	1.1353e-01	5.1320e-04
2.0000e+00	1.7778e-01	2.0514e-03
3.0000e+00	2.3403e-01	3.3102e-03
4.0000e+00	2.8734e-01	5.2858e-03
5.0000e+00	3.3765e-01	7.6606e-03
6.0000e+00	3.8615e-01	9.0045e-03
7.0000e+00	4.3262e-01	9.8540e-03
8.0000e+00	4.7805e-01	1.0663e-02
9.0000e+00	5.2247e-01	1.1476e-02
1.0000e+01	5.5859e-01	1.7500e-03
2.0000e+01	9.6273e-01	3.1951e-03
3.0000e+01	1.3400e+00	2.9549e-03
4.0000e+01	1.7050e+00	5.6183e-03
5.0000e+01	2.0652e+00	7.6149e-03
6.0000e+01	2.4202e+00	1.3295e-02
7.0000e+01	2.7714e+00	1.6896e-02
8.0000e+01	3.1211e+00	2.0805e-02
9.0000e+01	3.4671e+00	2.2718e-02
1.0000e+02	3.7931e+00	1.3334e-02
2.0000e+02	7.1545e+00	3.1167e-02
3.0000e+02	1.0482e+01	5.7136e-02
4.0000e+02	1.3783e+01	7.9747e-02
5.0000e+02	1.7074e+01	9.7308e-02
6.0000e+02	2.0345e+01	1.2998e-01
7.0000e+02	2.3598e+01	1.5973e-01
8.0000e+02	2.6849e+01	1.8087e-01
9.0000e+02	3.0108e+01	1.8993e-01
1.0000e+03	3.3450e+01	4.9010e-02
2.0000e+03	6.6221e+01	1.5775e-01
3.0000e+03	9.8909e+01	4.1738e-01
4.0000e+03	1.3166e+02	6.2153e-01
5.0000e+03	1.6463e+02	7.4366e-01
6.0000e+03	1.9756e+02	1.0075e+00
7.0000e+03	2.3046e+02	1.4616e+00
8.0000e+03	2.6335e+02	1.9604e+00
9.0000e+03	2.9618e+02	2.4594e+00
1.0000e+04	3.2898e+02	2.9484e+00
1.2000e+04	3.9502e+02	3.8170e+00
1.3000e+04	4.2823e+02	3.9614e+00
1.4000e+04	4.6153e+02	4.0968e+00
1.5000e+04	4.9490e+02	4.2617e+00
1.7000e+04	5.6176e+02	4.6179e+00
1.9000e+04	6.2880e+02	5.1324e+00
2.0000e+04	6.6236e+02	5.3281e+00
2.2000e+04	7.2954e+02	5.3856e+00
2.5000e+04	8.2981e+02	5.2923e+00
2.7000e+04	8.9597e+02	5.3618e+00
3.0000e+04	9.9548e+02	5.7424e+00
3.3000e+04	1.0943e+03	6.3315e+00
3.6000e+04	1.1929e+03	5.8356e+00
3.9000e+04	1.2910e+03	5.3162e+00
4.3000e+04	1.4223e+03	2.5357e+00
4.7000e+04	1.5550e+03	5.4136e-01
5.2000e+04	1.7206e+03	4.5141e+00
5.7000e+04	1.8846e+03	1.0298e+01
6.3000e+04	2.0868e+03	1.3146e+01
6.9000e+04	2.2874e+03	1.1577e+01
7.5000e+04	2.4828e+03	7.3428e+00
8.3000e+04	2.7430e+03	7.6766e+00
9.1000e+04	3.0021e+03	2.4130e+01
9.9000e+04	3.2426e+03	1.1706e+01
