# t	msd	sdev	sigma=1.0, epsilon=1.5, T=0.475
1.0000e-02	1.4445e-04	1.0454e-07
2.0000e-02	5.7184e-04	5.0833e-07
3.0000e-02	1.2651e-03	1.3036e-06
4.0000e-02	2.1974e-03	2.5418e-06
5.0000e-02	3.3344e-03	4.3152e-06
6.0000e-02	4.6365e-03	6.8199e-06
7.0000e-02	6.0614e-03	1.0353e-05
8.0000e-02	7.5664e-03	1.5289e-05
9.0000e-02	9.1108e-03	2.1912e-05
1.0000e-01	1.0635e-02	5.9150e-05
2.0000e-01	2.1791e-02	1.8572e-04
3.0000e-01	2.6798e-02	3.0611e-04
4.0000e-01	3.0753e-02	3.7057e-04
5.0000e-01	3.3250e-02	4.1111e-04
6.0000e-01	3.5362e-02	4.6991e-04
7.0000e-01	3.7180e-02	6.0206e-04
8.0000e-01	3.8813e-02	7.4622e-04
9.0000e-01	4.0108e-02	8.1706e-04
1.0000e+00	4.0858e-02	6.7806e-04
2.0000e+00	4.6180e-02	1.1328e-03
3.0000e+00	4.9260e-02	1.3384e-03
4.0000e+00	5.1065e-02	1.8944e-03
5.0000e+00	5.2607e-02	1.9593e-03
6.0000e+00	5.4193e-02	2.2892e-03
7.0000e+00	5.6067e-02	2.2954e-03
8.0000e+00	5.7791e-02	2.5159e-03
9.0000e+00	5.9421e-02	2.6354e-03
1.0000e+01	5.7600e-02	1.6308e-03
2.0000e+01	6.7754e-02	2.8620e-03
3.0000e+01	7.6388e-02	4.1639e-03
4.0000e+01	8.4364e-02	5.3638e-03
5.0000e+01	9.1668e-02	6.4221e-03
6.0000e+01	9.8322e-02	7.1891e-03
7.0000e+01	1.0516e-01	8.1724e-03
8.0000e+01	1.1141e-01	8.9585e-03
9.0000e+01	1.1780e-01	9.7501e-03
1.0000e+02	1.3165e-01	4.0399e-03
2.0000e+02	1.9830e-01	8.2946e-03
3.0000e+02	2.6067e-01	1.2004e-02
4.0000e+02	3.2097e-01	1.5788e-02
5.0000e+02	3.8015e-01	1.9533e-02
6.0000e+02	4.3725e-01	2.3638e-02
7.0000e+02	4.9479e-01	2.7969e-02
8.0000e+02	5.5059e-01	3.1370e-02
9.0000e+02	6.0552e-01	3.5547e-02
1.0000e+03	6.4824e-01	6.7737e-03
2.0000e+03	1.1580e+00	1.6017e-02
3.0000e+03	1.6418e+00	2.5154e-02
4.0000e+03	2.1154e+00	3.4448e-02
5.0000e+03	2.5805e+00	4.2644e-02
6.0000e+03	3.0373e+00	4.8675e-02
7.0000e+03	3.4903e+00	5.7193e-02
8.0000e+03	3.9394e+00	6.2609e-02
9.0000e+03	4.3863e+00	6.8033e-02
1.0000e+04	4.8266e+00	7.0859e-02
1.2000e+04	5.7009e+00	7.7281e-02
1.3000e+04	6.1377e+00	8.2183e-02
1.4000e+04	6.5757e+00	8.7771e-02
1.5000e+04	7.0101e+00	9.3460e-02
1.7000e+04	7.8765e+00	1.0958e-01
1.9000e+04	8.7345e+00	1.1846e-01
2.0000e+04	9.1606e+00	1.2561e-01
2.2000e+04	1.0020e+01	1.3501e-01
2.5000e+04	1.1329e+01	1.5921e-01
2.7000e+04	1.2201e+01	1.8524e-01
3.0000e+04	1.3494e+01	2.3834e-01
3.3000e+04	1.4765e+01	2.9547e-01
3.6000e+04	1.6032e+01	3.3865e-01
3.9000e+04	1.7281e+01	3.9960e-01
4.3000e+04	1.8925e+01	4.7485e-01
4.7000e+04	2.0575e+01	5.5995e-01
5.2000e+04	2.2642e+01	6.7515e-01
5.7000e+04	2.4721e+01	7.2042e-01
6.3000e+04	2.7268e+01	7.2947e-01
6.9000e+04	2.9902e+01	7.7611e-01
7.5000e+04	3.2513e+01	8.8758e-01
8.3000e+04	3.6048e+01	1.0314e+00
9.1000e+04	3.9492e+01	1.0433e+00
9.9000e+04	4.3033e+01	1.0897e+00
