# T	sdev	V_specific	sdev	sigma=0.3, epsilon=1.0
9.9616e-01	2.4776e-03	1.0777e+00	3.5520e-03
9.9326e-01	3.0961e-03	1.0755e+00	5.0740e-03
9.8537e-01	8.2917e-03	1.0734e+00	6.3772e-04
9.8758e-01	2.6043e-03	1.0720e+00	2.1765e-03
9.7711e-01	1.2402e-02	1.0690e+00	2.2337e-03
9.7413e-01	2.4403e-03	1.0697e+00	3.4044e-03
9.6831e-01	3.4638e-03	1.0680e+00	2.0613e-03
9.5718e-01	8.4752e-03	1.0680e+00	1.5292e-03
9.6065e-01	6.5336e-03	1.0623e+00	4.3172e-03
9.5447e-01	5.2335e-03	1.0635e+00	2.3299e-03
9.4792e-01	6.6875e-03	1.0612e+00	4.7136e-03
9.4152e-01	7.1835e-03	1.0598e+00	1.3931e-03
9.3717e-01	6.7072e-03	1.0572e+00	2.1265e-03
9.3176e-01	3.8588e-03	1.0564e+00	2.7602e-03
9.3046e-01	6.6711e-04	1.0555e+00	2.5977e-03
9.2623e-01	3.6966e-03	1.0500e+00	1.2085e-03
9.2446e-01	3.8411e-03	1.0497e+00	2.7868e-03
9.1142e-01	6.8330e-03	1.0517e+00	3.9337e-04
9.1189e-01	3.3837e-03	1.0485e+00	2.5543e-03
9.0507e-01	4.8304e-03	1.0468e+00	1.3175e-03
9.0528e-01	2.4967e-03	1.0462e+00	2.2194e-03
8.8768e-01	8.2931e-03	1.0434e+00	2.3417e-03
8.8808e-01	6.7701e-03	1.0425e+00	6.1969e-04
8.8966e-01	9.1840e-03	1.0421e+00	4.8468e-04
8.7087e-01	8.9980e-04	1.0381e+00	1.4651e-03
8.7511e-01	2.1315e-03	1.0374e+00	1.2341e-03
8.6998e-01	3.9719e-03	1.0388e+00	2.2229e-03
8.6054e-01	9.1438e-03	1.0359e+00	2.1031e-03
8.6083e-01	1.8051e-03	1.0330e+00	4.7497e-04
8.5363e-01	4.9678e-03	1.0312e+00	1.0395e-03
8.4794e-01	6.8820e-03	1.0282e+00	9.7365e-04
8.4566e-01	6.7711e-03	1.0278e+00	1.2745e-03
8.4293e-01	5.7471e-03	1.0266e+00	1.7340e-03
8.3402e-01	8.6103e-03	1.0269e+00	3.0113e-03
8.3012e-01	5.3585e-03	1.0218e+00	1.1635e-03
8.2791e-01	3.0065e-03	1.0231e+00	2.7940e-03
8.1886e-01	3.0279e-03	1.0214e+00	8.2000e-04
8.1706e-01	3.3717e-03	1.0214e+00	2.1802e-03
8.1107e-01	1.9409e-03	1.0179e+00	1.0479e-03
8.0466e-01	6.3086e-03	1.0164e+00	1.2123e-03
7.9619e-01	2.2742e-03	1.0162e+00	8.1460e-04
7.9460e-01	5.2037e-03	1.0138e+00	1.2994e-03
7.8502e-01	2.0887e-04	1.0116e+00	1.9788e-03
7.8182e-01	4.2892e-03	1.0102e+00	1.5904e-03
7.7984e-01	3.9542e-03	1.0085e+00	1.1750e-03
7.7511e-01	5.2955e-03	1.0068e+00	1.4498e-03
7.6859e-01	9.2455e-03	1.0061e+00	1.6489e-03
7.6733e-01	4.6146e-03	1.0069e+00	2.7537e-03
7.6280e-01	6.7309e-03	1.0043e+00	1.4810e-03
7.5455e-01	3.9834e-03	1.0023e+00	1.1282e-03
7.5533e-01	5.7398e-03	1.0011e+00	1.1101e-03
7.4660e-01	4.4036e-03	1.0013e+00	1.5638e-03
7.4192e-01	5.8104e-03	9.9558e-01	2.7298e-03
7.3242e-01	2.4905e-03	9.9766e-01	5.8901e-04
7.3030e-01	8.6968e-04	9.9585e-01	9.4271e-04
7.2407e-01	4.0489e-03	9.9365e-01	1.2837e-03
7.2310e-01	7.1278e-03	9.9257e-01	2.0648e-03
7.1568e-01	3.0791e-03	9.8971e-01	3.8734e-03
7.0940e-01	4.9213e-03	9.9041e-01	1.1871e-03
7.0645e-01	3.7730e-03	9.8701e-01	1.1791e-03
6.9847e-01	3.5132e-03	9.8555e-01	2.2043e-03
6.8964e-01	1.5905e-03	9.8458e-01	1.4261e-03
6.8839e-01	1.6497e-03	9.8189e-01	1.1658e-03
6.8404e-01	4.5426e-03	9.8357e-01	1.1728e-03
6.8197e-01	3.9332e-03	9.8053e-01	1.4611e-03
6.7210e-01	3.4216e-03	9.7740e-01	2.0139e-04
6.6760e-01	9.9709e-04	9.7953e-01	3.6398e-04
6.6417e-01	1.7034e-03	9.7504e-01	3.5215e-04
6.6215e-01	1.4763e-03	9.7525e-01	7.0811e-04
6.5252e-01	3.8528e-03	9.7219e-01	9.6452e-04
6.4712e-01	5.3924e-03	9.7139e-01	1.1123e-03
6.4576e-01	1.9495e-03	9.7143e-01	3.2613e-04
6.4262e-01	4.4677e-03	9.6792e-01	2.3115e-03
6.3371e-01	2.7512e-03	9.6924e-01	1.3206e-03
6.2980e-01	6.2751e-03	9.6771e-01	1.4483e-03
6.2715e-01	3.8159e-03	9.6441e-01	1.4359e-03
6.1897e-01	1.2456e-03	9.6429e-01	1.3084e-03
6.1658e-01	4.9897e-03	9.6154e-01	7.5393e-04
6.1241e-01	3.2466e-03	9.6115e-01	4.4549e-04
6.0242e-01	3.4267e-03	9.6118e-01	1.0881e-03
5.9548e-01	2.1490e-03	9.5764e-01	5.1130e-04
5.9700e-01	4.0609e-04	9.5672e-01	1.0631e-03
5.8861e-01	3.0340e-03	9.5549e-01	1.4711e-03
5.8633e-01	5.4310e-03	9.5532e-01	1.1085e-03
5.7804e-01	2.9327e-03	9.5261e-01	9.4338e-04
5.7584e-01	3.1479e-03	9.5250e-01	1.6922e-03
5.6871e-01	4.3727e-03	9.4900e-01	6.8211e-04
5.6517e-01	3.3860e-03	9.4847e-01	1.1388e-03
5.6128e-01	5.6783e-03	9.4877e-01	7.3299e-04
5.5702e-01	3.4866e-03	9.4608e-01	7.9483e-04
5.4649e-01	3.3166e-03	9.4403e-01	1.1273e-03
5.4645e-01	4.2111e-03	9.4336e-01	9.4591e-04
5.4341e-01	1.9396e-03	9.4251e-01	1.2841e-03
5.3352e-01	1.0525e-03	9.4004e-01	3.6446e-04
5.2341e-01	1.3942e-03	9.4006e-01	8.3923e-04
5.2864e-01	6.5515e-03	9.3734e-01	1.2453e-03
5.1846e-01	1.3689e-03	9.3580e-01	4.7884e-04
5.1451e-01	2.8040e-03	9.3576e-01	6.3590e-04
5.0527e-01	2.4280e-03	9.3379e-01	4.9329e-04
5.0520e-01	1.0807e-03	9.3332e-01	9.2151e-04
5.0032e-01	3.9423e-03	9.3160e-01	9.2412e-04
4.9469e-01	3.7325e-04	9.2943e-01	9.4786e-04
4.8812e-01	3.6706e-03	9.2951e-01	1.1909e-03
4.8677e-01	2.4479e-03	9.2603e-01	1.4204e-03
4.7684e-01	1.1077e-03	9.2640e-01	6.1460e-04
4.7745e-01	2.6567e-03	9.2495e-01	5.9573e-04
4.6960e-01	7.0339e-04	9.2365e-01	8.0728e-04
4.6374e-01	6.9578e-04	9.2303e-01	4.5501e-04
4.6221e-01	2.4747e-03	9.2079e-01	7.5593e-04
4.5234e-01	2.7451e-03	9.2043e-01	8.9194e-04
4.5216e-01	4.5108e-03	9.1894e-01	1.0146e-03
4.4632e-01	1.5922e-04	9.1831e-01	2.1486e-04
4.3856e-01	2.3566e-03	9.1804e-01	3.7031e-04
4.3720e-01	1.1193e-03	9.1745e-01	7.8890e-04
4.2972e-01	4.5161e-03	9.1569e-01	6.3961e-04
4.2606e-01	2.0016e-03	9.1522e-01	6.3863e-04
4.1747e-01	4.6041e-03	9.1270e-01	8.5316e-04
4.1470e-01	1.7773e-03	9.1289e-01	3.5893e-04
4.0968e-01	4.3688e-03	9.1174e-01	5.9049e-04
4.0777e-01	1.0217e-03	9.1078e-01	9.4903e-04
3.9767e-01	2.0165e-03	9.0943e-01	1.0312e-03
3.9407e-01	1.1136e-03	9.1005e-01	3.6003e-04
3.9180e-01	7.9456e-04	9.0768e-01	6.4314e-04
3.8401e-01	2.3838e-03	9.0837e-01	8.5892e-04
3.8258e-01	7.4330e-04	9.0682e-01	5.3298e-04
3.7441e-01	1.4053e-03	9.0716e-01	6.7161e-04
3.7142e-01	3.1079e-03	9.0508e-01	5.9891e-04
3.6522e-01	2.0898e-03	9.0512e-01	7.5983e-04
3.5964e-01	2.3746e-03	9.0422e-01	7.2215e-04
3.5840e-01	6.5550e-04	9.0390e-01	1.1215e-03
3.5026e-01	2.2966e-03	9.0299e-01	6.0775e-04
3.4670e-01	5.0732e-03	9.0172e-01	9.0182e-04
3.4204e-01	2.7711e-03	9.0043e-01	4.8204e-04
3.3541e-01	2.3233e-03	9.0047e-01	4.7878e-04
3.2824e-01	2.6861e-03	8.9966e-01	5.7057e-04
3.2638e-01	2.9499e-03	8.9889e-01	6.4858e-04
3.1950e-01	3.4532e-03	8.9861e-01	9.6984e-04
3.1499e-01	9.8880e-04	8.9804e-01	8.1785e-04
3.1084e-01	1.3112e-03	8.9755e-01	7.6022e-04
3.0552e-01	1.8849e-03	8.9688e-01	7.4209e-04
3.0178e-01	1.0557e-03	8.9638e-01	2.5699e-04
2.9760e-01	9.4072e-04	8.9544e-01	6.1147e-04
2.8903e-01	1.1855e-03	8.9523e-01	4.9060e-04
2.8763e-01	1.3179e-03	8.9378e-01	3.7660e-04
2.8036e-01	1.5075e-03	8.9393e-01	4.8010e-04
2.7476e-01	8.8214e-04	8.9346e-01	9.9259e-04
2.6946e-01	9.4643e-04	8.9258e-01	4.4508e-04
2.6686e-01	1.3164e-03	8.9228e-01	1.0673e-03
2.6036e-01	1.2000e-03	8.9115e-01	6.7523e-04
2.5614e-01	1.7054e-03	8.9118e-01	1.9768e-04
2.4989e-01	2.4753e-03	8.9052e-01	2.1170e-04
2.4552e-01	8.7636e-04	8.8977e-01	3.6776e-04
2.3971e-01	3.5765e-03	8.8959e-01	4.8820e-04
2.3496e-01	2.0178e-03	8.8893e-01	4.8868e-04
2.2820e-01	1.8271e-03	8.8860e-01	7.1274e-04
2.2671e-01	2.0157e-03	8.8752e-01	8.2264e-04
2.2052e-01	2.9832e-04	8.8737e-01	1.6928e-04
2.1432e-01	6.7556e-04	8.8726e-01	7.4625e-04
2.0978e-01	1.5039e-03	8.8613e-01	4.8078e-04
2.0502e-01	6.9295e-04	8.8617e-01	5.6316e-04
2.0138e-01	2.4711e-03	8.8483e-01	1.0703e-03
1.9492e-01	8.6787e-04	8.8513e-01	1.7386e-04
1.9014e-01	3.0372e-03	8.8432e-01	5.3630e-04
1.8402e-01	1.0522e-03	8.8376e-01	5.4060e-04
1.8102e-01	1.9818e-04	8.8290e-01	9.0448e-04
1.7522e-01	4.1141e-04	8.8252e-01	4.0162e-04
1.7017e-01	1.0087e-03	8.8248e-01	4.4158e-04
1.6592e-01	1.2299e-03	8.8237e-01	1.1184e-04
1.5899e-01	1.0261e-03	8.8113e-01	6.7520e-04
1.5535e-01	9.2660e-04	8.8075e-01	5.7445e-04
1.5045e-01	1.9094e-04	8.8054e-01	4.9322e-04
1.4548e-01	7.5739e-04	8.7963e-01	7.8606e-04
1.3927e-01	3.9753e-04	8.7897e-01	6.4274e-04
1.3391e-01	1.7951e-03	8.7865e-01	1.9263e-04
1.2929e-01	9.8859e-04	8.7837e-01	6.0337e-04
1.2508e-01	9.6422e-04	8.7739e-01	3.8055e-04
1.1862e-01	5.1265e-04	8.7694e-01	4.4138e-04
1.1483e-01	7.6941e-04	8.7697e-01	5.4467e-04
1.1066e-01	6.4104e-04	8.7608e-01	4.3635e-04
1.0550e-01	3.1613e-04	8.7599e-01	4.5199e-04
9.9458e-02	4.8617e-04	8.7537e-01	3.8096e-05
9.5896e-02	3.7942e-04	8.7449e-01	3.0750e-04
9.0470e-02	4.0753e-04	8.7466e-01	9.0056e-04
8.4203e-02	6.0379e-04	8.7343e-01	3.9535e-04
8.0300e-02	6.2870e-04	8.7360e-01	7.7352e-04
7.5066e-02	5.0258e-04	8.7323e-01	6.4737e-04
7.0115e-02	8.1393e-05	8.7262e-01	6.5636e-04
6.4719e-02	3.4767e-04	8.7204e-01	4.8049e-04
6.0347e-02	1.6413e-04	8.7172e-01	4.5759e-04
5.5100e-02	3.6363e-04	8.7123e-01	7.6448e-04
5.0278e-02	4.1913e-05	8.7083e-01	7.0389e-04
4.4902e-02	3.4640e-04	8.7038e-01	7.9764e-04
4.0056e-02	3.6662e-04	8.6969e-01	3.2443e-04
3.4988e-02	6.4811e-05	8.6927e-01	5.9115e-04
2.9930e-02	2.6502e-04	8.6883e-01	5.2903e-04
2.4912e-02	2.0696e-04	8.6836e-01	6.3983e-04
1.9935e-02	1.3861e-04	8.6791e-01	4.6806e-04
1.5008e-02	2.8941e-05	8.6765e-01	5.8218e-04
1.0053e-02	2.1390e-05	8.6710e-01	4.5810e-04
4.9681e-03	1.8940e-05	8.6676e-01	4.8870e-04
1.2427e-03	3.7233e-06	8.6639e-01	5.3714e-04
