# t	msd	sdev	sigma=0.5, epsilon=1.0, T=0.375
1.0000e-02	1.1702e-04	1.3099e-07
2.0000e-02	4.6508e-04	6.3037e-07
3.0000e-02	1.0354e-03	1.5867e-06
4.0000e-02	1.8141e-03	3.0422e-06
5.0000e-02	2.7832e-03	4.9935e-06
6.0000e-02	3.9215e-03	7.4389e-06
7.0000e-02	5.2065e-03	1.0446e-05
8.0000e-02	6.6149e-03	1.4160e-05
9.0000e-02	8.1236e-03	1.8861e-05
1.0000e-01	9.7553e-03	8.9866e-05
2.0000e-01	2.6602e-02	2.7233e-04
3.0000e-01	4.0004e-02	3.2672e-04
4.0000e-01	4.9068e-02	2.2524e-04
5.0000e-01	5.5028e-02	3.3353e-04
6.0000e-01	5.9566e-02	4.2594e-04
7.0000e-01	6.3362e-02	4.9610e-04
8.0000e-01	6.6347e-02	7.4956e-04
9.0000e-01	6.8369e-02	1.1288e-03
1.0000e+00	6.9907e-02	5.3360e-04
2.0000e+00	8.3001e-02	1.0592e-03
3.0000e+00	9.2094e-02	1.2447e-03
4.0000e+00	9.9975e-02	1.7224e-03
5.0000e+00	1.0755e-01	2.3324e-03
6.0000e+00	1.1417e-01	2.0556e-03
7.0000e+00	1.2011e-01	2.2730e-03
8.0000e+00	1.2587e-01	2.2878e-03
9.0000e+00	1.3119e-01	2.2899e-03
1.0000e+01	1.3779e-01	1.2204e-03
2.0000e+01	1.8329e-01	1.7714e-03
3.0000e+01	2.1907e-01	3.2826e-03
4.0000e+01	2.5046e-01	4.5543e-03
5.0000e+01	2.7976e-01	5.1269e-03
6.0000e+01	3.0764e-01	5.1688e-03
7.0000e+01	3.3364e-01	5.6554e-03
8.0000e+01	3.5836e-01	6.0455e-03
9.0000e+01	3.8309e-01	5.7806e-03
1.0000e+02	4.2087e-01	1.3112e-03
2.0000e+02	6.4015e-01	4.9455e-03
3.0000e+02	8.3383e-01	7.4196e-03
4.0000e+02	1.0142e+00	1.0737e-02
5.0000e+02	1.1835e+00	1.2587e-02
6.0000e+02	1.3451e+00	1.4628e-02
7.0000e+02	1.5011e+00	1.6226e-02
8.0000e+02	1.6533e+00	1.9016e-02
9.0000e+02	1.8030e+00	2.3759e-02
1.0000e+03	2.2084e+00	4.9184e-02
2.0000e+03	3.8538e+00	1.1038e-01
3.0000e+03	5.4109e+00	1.7898e-01
4.0000e+03	6.9025e+00	2.3759e-01
5.0000e+03	8.3723e+00	2.8584e-01
6.0000e+03	9.8252e+00	3.2966e-01
7.0000e+03	1.1255e+01	3.8813e-01
8.0000e+03	1.2679e+01	4.3875e-01
9.0000e+03	1.4092e+01	4.8568e-01
1.0000e+04	1.5477e+01	5.3231e-01
1.2000e+04	1.8240e+01	6.3182e-01
1.3000e+04	1.9617e+01	6.7400e-01
1.4000e+04	2.0981e+01	7.1475e-01
1.5000e+04	2.2323e+01	7.6107e-01
1.7000e+04	2.5016e+01	8.8381e-01
1.9000e+04	2.7680e+01	9.7856e-01
2.0000e+04	2.9025e+01	1.0343e+00
2.2000e+04	3.1715e+01	1.1440e+00
2.5000e+04	3.5764e+01	1.3685e+00
2.7000e+04	3.8482e+01	1.5390e+00
3.0000e+04	4.2560e+01	1.7717e+00
3.3000e+04	4.6629e+01	2.0487e+00
3.6000e+04	5.0729e+01	2.3383e+00
3.9000e+04	5.4827e+01	2.6478e+00
4.3000e+04	6.0355e+01	3.0136e+00
4.7000e+04	6.5854e+01	3.3448e+00
5.2000e+04	7.2728e+01	3.6339e+00
5.7000e+04	7.9578e+01	3.7913e+00
6.3000e+04	8.7755e+01	3.9508e+00
6.9000e+04	9.6086e+01	3.8286e+00
7.5000e+04	1.0481e+02	3.4905e+00
8.3000e+04	1.1636e+02	2.6757e+00
9.1000e+04	1.2797e+02	1.6233e+00
9.9000e+04	1.4099e+02	4.2582e+00
