# t	softness	N_observations	PDF(S)	sigma=0.3, epsilon=1.5, T=0.650, replica=1
-5.3843e-01	3.6370e+03	3.0481e-02
-4.1797e-01	8.0260e+03	6.7264e-02
-2.9750e-01	1.4814e+04	1.2415e-01
-1.7704e-01	2.3736e+04	1.9893e-01
-5.6571e-02	3.5503e+04	2.9754e-01
6.3894e-02	4.9759e+04	4.1702e-01
1.8436e-01	6.5868e+04	5.5203e-01
3.0482e-01	8.0398e+04	6.7380e-01
4.2529e-01	9.0072e+04	7.5488e-01
5.4575e-01	9.3732e+04	7.8555e-01
6.6622e-01	9.2759e+04	7.7739e-01
7.8668e-01	8.7418e+04	7.3263e-01
9.0715e-01	7.9832e+04	6.6906e-01
1.0276e+00	6.8745e+04	5.7614e-01
1.1481e+00	5.5498e+04	4.6512e-01
1.2685e+00	4.1858e+04	3.5080e-01
1.3890e+00	3.0762e+04	2.5781e-01
1.5095e+00	2.2007e+04	1.8444e-01
1.6299e+00	1.5560e+04	1.3041e-01
1.7504e+00	1.0585e+04	8.8711e-02
1.8709e+00	7.0460e+03	5.9051e-02
