# T	sdev	V_specific	sdev	sigma=0.5, epsilon=1.5
1.0011e+00	4.6128e-03	1.0781e+00	1.1034e-03
9.9315e-01	1.1497e-02	1.0766e+00	9.5834e-04
9.9712e-01	2.1733e-03	1.0708e+00	3.1382e-03
9.8407e-01	8.6783e-03	1.0732e+00	1.9767e-03
9.7621e-01	3.0955e-03	1.0700e+00	2.6618e-03
9.6835e-01	8.0150e-03	1.0718e+00	1.2726e-03
9.7915e-01	8.4867e-03	1.0678e+00	7.4105e-04
9.6593e-01	6.3526e-03	1.0672e+00	1.3305e-03
9.5627e-01	4.8616e-03	1.0645e+00	1.1889e-03
9.5403e-01	5.2329e-03	1.0646e+00	1.8316e-03
9.4795e-01	9.5583e-04	1.0634e+00	2.7544e-03
9.4958e-01	9.1579e-03	1.0624e+00	1.4282e-03
9.3861e-01	5.4727e-03	1.0603e+00	2.6218e-03
9.3611e-01	7.8915e-03	1.0581e+00	3.0775e-04
9.2466e-01	4.2657e-03	1.0568e+00	2.0850e-03
9.2876e-01	4.1847e-03	1.0543e+00	4.7836e-04
9.1276e-01	3.5560e-03	1.0519e+00	2.8843e-03
9.1241e-01	5.6560e-03	1.0505e+00	1.6806e-03
9.1071e-01	1.8722e-03	1.0507e+00	6.5453e-04
9.0445e-01	1.0105e-02	1.0477e+00	5.2721e-04
8.9990e-01	4.8293e-03	1.0445e+00	1.6101e-03
8.9842e-01	5.8076e-03	1.0431e+00	2.5187e-03
8.9403e-01	4.9869e-03	1.0440e+00	1.6857e-03
8.8776e-01	6.0409e-03	1.0436e+00	4.4271e-03
8.8615e-01	2.4012e-03	1.0408e+00	2.0194e-03
8.7956e-01	5.6085e-03	1.0396e+00	1.7695e-03
8.7287e-01	3.5191e-03	1.0390e+00	2.9602e-03
8.6432e-01	9.1814e-03	1.0351e+00	7.6166e-04
8.5660e-01	2.7850e-03	1.0356e+00	7.6081e-04
8.5755e-01	3.3721e-04	1.0320e+00	3.1771e-03
8.4786e-01	2.5664e-03	1.0322e+00	4.7817e-04
8.4098e-01	6.5269e-03	1.0308e+00	1.0716e-03
8.4910e-01	3.7868e-03	1.0287e+00	2.1506e-03
8.3271e-01	8.1702e-03	1.0282e+00	2.5941e-03
8.2577e-01	9.1244e-03	1.0281e+00	2.0662e-03
8.2554e-01	2.9538e-04	1.0250e+00	1.5284e-03
8.1161e-01	4.8070e-03	1.0224e+00	8.6443e-04
8.1632e-01	8.3485e-03	1.0239e+00	2.9644e-03
8.0691e-01	4.3516e-03	1.0203e+00	1.1000e-03
8.0490e-01	2.8465e-03	1.0183e+00	1.6300e-03
7.9542e-01	2.1903e-03	1.0175e+00	3.2757e-04
7.9014e-01	7.4241e-03	1.0155e+00	1.7822e-03
7.9514e-01	7.5530e-03	1.0142e+00	1.0107e-03
7.9104e-01	5.4561e-03	1.0127e+00	6.4761e-04
7.8364e-01	7.0555e-03	1.0112e+00	1.6547e-03
7.7322e-01	3.7592e-03	1.0106e+00	1.5118e-03
7.6583e-01	1.9679e-03	1.0099e+00	2.0742e-03
7.6468e-01	1.5257e-03	1.0072e+00	1.2495e-03
7.5834e-01	1.7377e-03	1.0055e+00	7.0298e-04
7.5806e-01	4.6640e-03	1.0048e+00	3.5708e-03
7.4485e-01	5.2597e-03	1.0041e+00	1.8179e-03
7.4287e-01	3.6192e-03	1.0012e+00	3.8697e-04
7.4662e-01	7.2551e-03	1.0013e+00	4.0352e-04
7.3537e-01	2.0774e-03	9.9887e-01	1.3616e-03
7.2974e-01	5.9423e-03	9.9822e-01	2.5572e-04
7.2386e-01	1.1165e-03	9.9598e-01	2.1683e-03
7.1629e-01	3.7051e-03	9.9322e-01	8.4271e-04
7.2522e-01	5.9036e-03	9.9092e-01	1.7961e-03
7.0999e-01	3.4778e-03	9.9149e-01	1.9535e-03
7.0332e-01	4.4330e-03	9.9019e-01	7.2565e-04
6.9559e-01	6.0238e-03	9.8994e-01	2.2164e-03
6.9059e-01	1.8067e-03	9.8683e-01	1.1585e-03
6.8353e-01	3.2964e-03	9.8438e-01	1.4630e-03
6.8074e-01	2.8914e-03	9.8468e-01	3.7406e-04
6.7742e-01	2.7445e-03	9.8391e-01	9.9248e-04
6.7621e-01	6.7805e-03	9.8224e-01	1.0573e-03
6.7158e-01	2.4351e-03	9.8024e-01	5.1669e-04
6.6353e-01	5.8670e-03	9.7918e-01	6.6449e-04
6.6325e-01	3.0037e-03	9.7601e-01	1.8542e-03
6.5795e-01	5.9164e-03	9.7692e-01	1.0312e-03
6.5210e-01	1.6989e-03	9.7617e-01	1.7795e-03
6.4718e-01	4.0242e-03	9.7316e-01	5.9548e-04
6.3908e-01	1.2132e-03	9.7274e-01	1.2845e-03
6.3388e-01	2.9115e-03	9.7038e-01	1.3820e-03
6.3163e-01	3.8258e-03	9.6828e-01	6.6303e-04
6.2606e-01	6.6533e-03	9.6769e-01	4.5569e-04
6.1425e-01	4.9380e-03	9.6621e-01	1.4066e-03
6.1279e-01	1.5586e-03	9.6635e-01	1.4750e-03
6.1458e-01	2.1057e-03	9.6432e-01	9.3830e-04
6.0292e-01	7.1536e-03	9.6347e-01	7.0631e-04
5.9570e-01	9.9032e-04	9.6153e-01	1.5591e-03
5.9426e-01	1.0001e-02	9.6168e-01	7.4745e-04
5.9272e-01	4.0393e-03	9.5817e-01	1.1160e-03
5.8755e-01	1.6962e-03	9.5670e-01	8.4266e-04
5.8250e-01	1.8897e-03	9.5510e-01	1.7711e-03
5.7553e-01	5.5107e-03	9.5386e-01	8.2940e-04
5.6834e-01	2.8757e-03	9.5308e-01	4.4244e-04
5.6703e-01	2.3513e-03	9.5139e-01	1.2725e-03
5.5847e-01	3.7466e-03	9.4995e-01	9.4819e-04
5.5654e-01	3.0713e-03	9.4923e-01	1.3782e-03
5.4397e-01	1.5100e-03	9.4712e-01	9.6726e-04
5.4477e-01	1.8958e-03	9.4701e-01	8.7143e-04
5.4020e-01	1.8554e-03	9.4604e-01	3.6563e-04
5.3194e-01	4.0540e-03	9.4404e-01	8.7337e-04
5.3109e-01	2.3207e-03	9.4287e-01	5.6798e-04
5.2647e-01	5.9405e-03	9.4060e-01	1.7705e-03
5.2119e-01	2.0738e-03	9.4087e-01	7.4544e-04
5.0818e-01	8.6474e-04	9.3948e-01	7.5858e-04
5.0627e-01	3.2750e-03	9.3693e-01	4.5051e-04
5.0767e-01	1.7215e-03	9.3543e-01	2.2776e-04
5.0032e-01	1.4066e-03	9.3511e-01	9.4767e-04
4.9966e-01	6.6219e-03	9.3426e-01	1.1306e-03
4.9082e-01	2.3661e-03	9.3248e-01	7.5103e-04
4.8511e-01	1.8750e-03	9.3002e-01	1.0295e-03
4.8271e-01	5.6342e-03	9.3021e-01	8.2052e-04
4.7430e-01	4.4608e-04	9.2807e-01	1.0549e-03
4.7074e-01	2.5405e-03	9.2809e-01	1.5661e-04
4.6430e-01	1.4672e-03	9.2629e-01	4.7406e-04
4.5646e-01	3.3970e-03	9.2475e-01	1.6581e-03
4.5312e-01	2.0609e-03	9.2439e-01	5.9010e-04
4.5092e-01	1.9560e-03	9.2236e-01	4.9418e-04
4.4555e-01	1.4834e-03	9.2182e-01	7.9200e-04
4.3877e-01	1.0899e-03	9.2152e-01	8.3531e-04
4.3719e-01	3.3752e-03	9.1963e-01	8.0616e-04
4.3209e-01	1.2954e-03	9.1857e-01	1.0059e-03
4.2572e-01	2.1175e-03	9.1782e-01	1.3648e-03
4.2015e-01	2.9044e-03	9.1685e-01	9.0374e-04
4.1530e-01	3.0779e-03	9.1627e-01	2.0327e-04
4.0938e-01	2.7396e-03	9.1500e-01	7.1580e-04
4.0533e-01	1.3739e-03	9.1404e-01	5.1744e-04
3.9853e-01	9.0885e-04	9.1313e-01	9.0445e-04
3.9332e-01	1.7481e-03	9.1168e-01	2.1821e-04
3.9084e-01	2.4233e-03	9.1168e-01	6.0436e-04
3.8239e-01	2.5816e-03	9.1052e-01	6.6653e-04
3.8023e-01	1.2351e-03	9.0967e-01	5.9210e-04
3.7615e-01	4.2574e-04	9.1011e-01	6.6320e-04
3.6936e-01	3.9393e-03	9.0902e-01	6.2212e-04
3.6713e-01	6.0964e-04	9.0817e-01	6.0727e-04
3.5994e-01	9.8575e-04	9.0784e-01	6.0038e-04
3.5527e-01	2.0334e-03	9.0714e-01	2.7851e-04
3.4764e-01	4.6787e-03	9.0537e-01	4.8114e-04
3.4581e-01	1.0624e-03	9.0531e-01	5.1213e-04
3.4012e-01	2.1469e-04	9.0503e-01	5.1773e-04
3.3660e-01	4.7352e-04	9.0419e-01	1.9253e-04
3.3098e-01	3.2716e-03	9.0298e-01	1.7906e-04
3.2559e-01	1.4023e-03	9.0203e-01	8.5348e-04
3.1568e-01	2.4641e-03	9.0211e-01	1.4632e-04
3.1671e-01	1.2083e-03	9.0199e-01	5.3083e-04
3.1151e-01	4.8802e-04	9.0072e-01	1.2547e-04
3.0505e-01	3.2744e-03	8.9985e-01	1.2733e-04
3.0208e-01	1.0926e-03	8.9912e-01	6.1542e-04
2.9223e-01	2.1378e-03	8.9874e-01	2.8725e-04
2.9239e-01	3.5820e-03	8.9846e-01	2.9430e-04
2.8429e-01	1.6952e-05	8.9779e-01	6.0540e-04
2.8005e-01	1.2217e-03	8.9678e-01	2.2586e-04
2.7514e-01	1.3697e-03	8.9611e-01	3.9571e-04
2.6945e-01	1.1631e-03	8.9597e-01	4.6765e-04
2.6672e-01	2.4769e-03	8.9464e-01	5.3622e-04
2.6244e-01	1.6428e-03	8.9479e-01	3.4256e-04
2.5678e-01	1.7302e-03	8.9399e-01	7.9662e-04
2.5203e-01	2.0248e-03	8.9311e-01	4.4355e-04
2.4533e-01	3.0859e-03	8.9345e-01	2.2407e-04
2.3901e-01	3.1927e-04	8.9299e-01	5.7649e-04
2.3409e-01	7.3958e-04	8.9213e-01	3.5792e-04
2.2785e-01	1.3554e-03	8.9172e-01	6.5801e-04
2.2560e-01	1.4950e-03	8.9098e-01	4.0202e-04
2.2055e-01	1.8932e-03	8.9089e-01	5.0873e-04
2.1506e-01	5.6794e-04	8.8964e-01	4.9347e-04
2.1187e-01	9.2572e-04	8.8993e-01	2.2394e-04
2.0504e-01	3.1225e-03	8.8932e-01	3.4775e-04
1.9945e-01	1.8914e-03	8.8818e-01	4.1696e-04
1.9451e-01	1.0053e-03	8.8810e-01	8.4175e-05
1.8988e-01	1.8691e-03	8.8755e-01	2.5435e-04
1.8401e-01	3.2865e-03	8.8643e-01	1.8892e-04
1.7935e-01	9.1901e-04	8.8596e-01	3.2322e-04
1.7507e-01	5.8092e-04	8.8617e-01	4.5006e-04
1.6941e-01	2.4211e-04	8.8523e-01	4.2268e-04
1.6726e-01	1.9859e-03	8.8457e-01	3.3884e-04
1.5990e-01	1.4832e-03	8.8442e-01	4.8155e-04
1.5565e-01	4.1323e-04	8.8377e-01	5.7257e-04
1.4954e-01	1.7023e-03	8.8338e-01	4.5704e-04
1.4623e-01	1.2926e-03	8.8285e-01	1.8043e-04
1.4038e-01	4.5651e-04	8.8244e-01	3.0528e-05
1.3498e-01	3.7034e-04	8.8181e-01	2.3561e-04
1.3079e-01	1.2634e-03	8.8150e-01	3.6515e-04
1.2494e-01	1.9344e-04	8.8081e-01	4.2957e-04
1.2025e-01	5.8433e-04	8.8037e-01	9.5649e-05
1.1494e-01	6.8176e-04	8.7997e-01	2.0763e-04
1.1060e-01	5.5694e-04	8.7928e-01	1.0540e-04
1.0492e-01	2.0827e-04	8.7905e-01	5.9767e-04
1.0005e-01	6.9326e-04	8.7827e-01	4.5052e-04
9.5212e-02	5.8119e-04	8.7777e-01	1.7523e-04
8.9197e-02	5.4466e-04	8.7737e-01	3.9209e-04
8.4730e-02	1.1254e-03	8.7704e-01	1.5355e-04
8.0090e-02	6.1757e-04	8.7677e-01	3.4538e-05
7.5481e-02	1.9294e-04	8.7635e-01	9.4937e-05
7.0086e-02	2.7874e-04	8.7532e-01	1.0421e-04
6.5220e-02	5.4005e-04	8.7522e-01	7.7992e-05
5.9627e-02	1.7649e-04	8.7481e-01	3.4208e-04
5.4899e-02	4.7166e-04	8.7415e-01	2.0521e-04
5.0204e-02	1.5474e-04	8.7368e-01	7.1647e-05
4.4788e-02	1.9672e-04	8.7348e-01	1.4430e-04
3.9562e-02	1.5630e-04	8.7267e-01	1.0854e-04
3.5250e-02	9.1608e-05	8.7256e-01	2.7894e-04
2.9989e-02	1.4535e-04	8.7209e-01	9.1297e-05
2.5007e-02	1.4629e-04	8.7155e-01	1.1414e-04
1.9985e-02	4.9104e-05	8.7115e-01	9.5607e-06
1.5165e-02	1.4998e-04	8.7064e-01	1.6557e-04
1.0053e-02	5.0490e-05	8.7028e-01	1.1414e-04
5.0072e-03	2.7394e-05	8.6983e-01	1.5342e-04
1.2456e-03	5.9400e-06	8.6958e-01	1.1998e-04
