# t	sisf	sdev	sigma=0.5, epsilon=1.2, T=0.600
1.0000e-02	9.9838e-01	2.0543e-05
2.0000e-02	9.9359e-01	7.7190e-05
3.0000e-02	9.8579e-01	1.6243e-04
4.0000e-02	9.7524e-01	2.6852e-04
5.0000e-02	9.6227e-01	3.8880e-04
6.0000e-02	9.4724e-01	5.1678e-04
7.0000e-02	9.3052e-01	6.4778e-04
8.0000e-02	9.1247e-01	7.7565e-04
9.0000e-02	8.9344e-01	8.9671e-04
1.0000e-01	8.7282e-01	2.1212e-03
2.0000e-01	6.8157e-01	5.8220e-03
3.0000e-01	5.4543e-01	8.3791e-03
4.0000e-01	4.5771e-01	8.8466e-03
5.0000e-01	4.0195e-01	7.8576e-03
6.0000e-01	3.6342e-01	6.3954e-03
7.0000e-01	3.3286e-01	5.8523e-03
8.0000e-01	3.0616e-01	6.8164e-03
9.0000e-01	2.8250e-01	8.3004e-03
1.0000e+00	2.6342e-01	2.0529e-03
2.0000e+00	1.6143e-01	2.5886e-03
3.0000e+00	1.1139e-01	3.3470e-03
4.0000e+00	8.1541e-02	2.5193e-03
5.0000e+00	6.1106e-02	2.4464e-03
6.0000e+00	4.6762e-02	1.5862e-03
7.0000e+00	3.6030e-02	1.1481e-03
8.0000e+00	2.8944e-02	2.0903e-03
9.0000e+00	2.3763e-02	9.9149e-04
1.0000e+01	2.1144e-02	7.5248e-04
2.0000e+01	3.7326e-03	7.3146e-04
3.0000e+01	1.6909e-03	2.3674e-04
4.0000e+01	1.3732e-04	2.2219e-04
5.0000e+01	-5.2423e-05	4.1196e-04
6.0000e+01	-1.6308e-04	1.5770e-04
7.0000e+01	5.5486e-05	2.6960e-04
8.0000e+01	1.1829e-04	4.1871e-04
9.0000e+01	-6.7741e-05	1.0125e-04
1.0000e+02	-1.7964e-06	1.9693e-04
2.0000e+02	-7.1470e-05	1.3586e-04
3.0000e+02	-2.8854e-04	1.1547e-04
4.0000e+02	-7.9320e-05	5.7526e-05
5.0000e+02	-5.1564e-05	7.9052e-05
6.0000e+02	3.2974e-05	2.2259e-05
7.0000e+02	-4.1618e-06	7.1604e-05
8.0000e+02	4.3534e-05	1.4331e-04
9.0000e+02	3.1868e-05	4.2637e-05
1.0000e+03	-1.5420e-05	1.2653e-04
2.0000e+03	1.3530e-07	3.8793e-05
3.0000e+03	5.2513e-05	3.7144e-05
4.0000e+03	3.9226e-05	3.3460e-05
5.0000e+03	-1.6585e-05	1.5704e-05
6.0000e+03	-1.2810e-06	1.4709e-05
7.0000e+03	-1.0641e-05	2.6739e-05
8.0000e+03	1.9502e-05	1.1802e-05
9.0000e+03	-1.3255e-05	4.5720e-05
1.0000e+04	-1.6927e-05	2.4919e-05
1.2000e+04	1.2915e-05	2.4333e-05
1.3000e+04	1.0014e-05	1.3308e-05
1.4000e+04	1.3107e-05	2.1809e-05
1.5000e+04	5.5273e-06	1.9215e-05
1.7000e+04	-8.7992e-06	9.8383e-06
1.9000e+04	7.0472e-06	1.4546e-05
2.0000e+04	9.6914e-06	1.2339e-05
2.2000e+04	-1.0599e-05	2.8500e-05
2.5000e+04	1.9977e-05	1.6486e-05
2.7000e+04	-6.9831e-06	1.7189e-05
3.0000e+04	-2.3444e-06	8.8847e-06
3.3000e+04	-2.8901e-05	9.0186e-06
3.6000e+04	6.7832e-06	8.7607e-06
3.9000e+04	-2.0055e-05	1.1005e-05
4.3000e+04	-4.4386e-07	1.3547e-05
4.7000e+04	2.5414e-05	6.4817e-06
5.2000e+04	-1.7777e-05	1.5571e-05
5.7000e+04	-1.6768e-05	9.3237e-06
6.3000e+04	5.4880e-06	8.2032e-06
6.9000e+04	-5.0641e-06	4.9873e-06
7.5000e+04	-2.3060e-05	1.4170e-05
8.3000e+04	-2.6797e-05	1.1992e-05
9.1000e+04	-2.2862e-05	7.4862e-06
9.9000e+04	-2.7036e-05	5.1833e-05
