# t	softness	N_observations	PDF(S)	sigma=0.3, epsilon=1.5, T=0.375, replica=2
-9.5828e-01	1.8400e+03	1.9355e-02
-8.6230e-01	5.8060e+03	6.1072e-02
-7.6632e-01	1.3712e+04	1.4423e-01
-6.7034e-01	2.6116e+04	2.7471e-01
-5.7436e-01	4.1532e+04	4.3687e-01
-4.7838e-01	5.6412e+04	5.9339e-01
-3.8240e-01	6.9405e+04	7.3006e-01
-2.8642e-01	7.8975e+04	8.3072e-01
-1.9044e-01	8.5031e+04	8.9442e-01
-9.4461e-02	8.8135e+04	9.2707e-01
1.5188e-03	8.9418e+04	9.4057e-01
9.7499e-02	8.7103e+04	9.1622e-01
1.9348e-01	7.9689e+04	8.3823e-01
2.8946e-01	6.8063e+04	7.1594e-01
3.8544e-01	5.4950e+04	5.7801e-01
4.8142e-01	4.2534e+04	4.4741e-01
5.7740e-01	3.2017e+04	3.3678e-01
6.7338e-01	2.3639e+04	2.4865e-01
7.6936e-01	1.6839e+04	1.7713e-01
8.6534e-01	1.1603e+04	1.2205e-01
9.6132e-01	7.2340e+03	7.6093e-02
